frame_index,timestamp_s,camera_center_x_px,path_center_x_px,lateral_error,heading_error,angular_z_rad_s,linear_x_m_s,confidence,instruction,left_boundary_detected,right_boundary_detected,control_source,reference_filename,reference_match_index,reference_latitude,reference_longitude,reference_heading_deg,reference_vpr_score,reference_alignment_error,route_turn_error,reference_confidence
4158,69.369,640.00,578.34,-0.077244,-0.019103,0.064776,0.231235,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0025.jpg,25,50.10272601,14.39165156,310.69,24.8833,-0.102179,0.000000,0.735458
4164,69.469,640.00,578.59,-0.126555,0.030597,0.070160,0.227248,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0025.jpg,25,50.10272601,14.39165156,310.69,24.8833,-0.121767,0.000000,0.735458
4170,69.570,640.00,583.59,-0.143966,0.055830,0.074927,0.226388,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0025.jpg,25,50.10272601,14.39165156,310.69,24.8833,-0.125994,0.000000,0.735458
4176,69.670,640.00,585.45,-0.159477,0.074241,0.079451,0.225331,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0025.jpg,25,50.10272601,14.39165156,310.69,24.8833,-0.131183,0.000000,0.735458
4182,69.770,640.00,581.94,-0.112669,0.021953,0.079172,0.228752,0.992618,TURN LEFT,1,1,STREETVIEW_DB,streetview_0025.jpg,25,50.10272601,14.39165156,310.69,24.8833,-0.114377,0.000000,0.735458
4188,69.870,640.00,584.56,-0.126765,0.040143,0.079856,0.227896,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0025.jpg,25,50.10272601,14.39165156,310.69,24.8833,-0.118584,0.000000,0.735458
4194,69.970,640.00,578.47,-0.078322,-0.017825,0.076972,0.231162,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0025.jpg,25,50.10272601,14.39165156,310.69,24.8833,-0.102539,0.000000,0.735458
4200,70.070,640.00,571.25,-0.050100,-0.057316,0.055420,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0029.jpg,29,50.10284425,14.39143717,310.69,24.9265,0.042445,0.000000,0.736214
4206,70.170,640.00,576.34,-0.052959,-0.046511,0.039902,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0029.jpg,29,50.10284425,14.39143717,310.69,24.9265,0.044083,0.000000,0.736214
4212,70.270,640.00,578.61,-0.042941,-0.052975,0.028730,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0029.jpg,29,50.10284425,14.39143717,310.69,24.9265,0.049334,0.000000,0.736214
4218,70.370,640.00,581.31,-0.045196,-0.046503,0.020685,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0029.jpg,29,50.10284425,14.39143717,310.69,24.9265,0.049908,0.000000,0.736214
4224,70.470,640.00,583.68,-0.052894,-0.035100,0.014893,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0029.jpg,29,50.10284425,14.39143717,310.69,24.9265,0.048125,0.000000,0.736214
4230,70.570,640.00,582.99,-0.045682,-0.043402,0.010723,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0029.jpg,29,50.10284425,14.39143717,310.69,24.9265,0.050629,0.000000,0.736214
4236,70.671,640.00,586.13,-0.038274,-0.045890,0.007721,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0029.jpg,29,50.10284425,14.39143717,310.69,24.9265,0.055313,0.000000,0.736214
4242,70.771,640.00,589.48,-0.063621,-0.015324,0.005559,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0029.jpg,29,50.10284425,14.39143717,310.69,24.9265,0.047002,0.000000,0.736214
4248,70.871,640.00,589.50,-0.084143,0.005237,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0029.jpg,29,50.10284425,14.39143717,310.69,24.9265,0.038807,0.000000,0.736214
4254,70.971,640.00,589.32,-0.093404,0.014216,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0029.jpg,29,50.10284425,14.39143717,310.69,24.9265,0.035003,0.000000,0.736214
4260,71.071,640.00,586.35,-0.082001,-0.001823,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0029.jpg,29,50.10284425,14.39143717,310.69,24.9265,0.037942,0.000000,0.736214
4266,71.171,640.00,584.74,-0.069272,-0.017072,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0029.jpg,29,50.10284425,14.39143717,310.69,24.9265,0.042151,0.000000,0.736214
4272,71.271,640.00,582.13,-0.090533,0.000118,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0029.jpg,29,50.10284425,14.39143717,310.69,24.9265,0.032222,0.000000,0.736214
4278,71.371,640.00,581.69,-0.087663,-0.003449,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0029.jpg,29,50.10284425,14.39143717,310.69,24.9265,0.033126,0.000000,0.736214
4284,71.471,640.00,582.59,-0.089542,-0.000166,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0029.jpg,29,50.10284425,14.39143717,310.69,24.9265,0.032866,0.000000,0.736214
4290,71.572,640.00,579.91,-0.091154,-0.002741,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0029.jpg,29,50.10284425,14.39143717,310.69,24.9265,0.030756,0.000000,0.736214
4296,71.672,640.00,582.41,-0.084353,-0.005629,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0029.jpg,29,50.10284425,14.39143717,310.69,24.9265,0.034846,0.000000,0.736214
4302,71.772,640.00,582.08,-0.092895,0.002397,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0029.jpg,29,50.10284425,14.39143717,310.69,24.9265,0.031248,0.000000,0.736214
4308,71.872,640.00,586.03,-0.087272,0.002947,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0029.jpg,29,50.10284425,14.39143717,310.69,24.9265,0.035658,0.000000,0.736214
4314,71.972,640.00,581.88,-0.074696,-0.016117,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0029.jpg,29,50.10284425,14.39143717,310.69,24.9265,0.038418,0.000000,0.736214
4320,72.072,640.00,585.98,-0.084271,-0.000142,0.019546,0.231094,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,29.5209,-0.093324,0.000000,0.816617
4326,72.172,640.00,584.82,-0.087144,0.000929,0.034024,0.230702,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,29.5209,-0.095103,0.000000,0.816617
4332,72.272,640.00,581.45,-0.081920,-0.009570,0.044393,0.230756,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,29.5209,-0.094860,0.000000,0.816617
4338,72.372,640.00,583.20,-0.090781,0.002031,0.052447,0.230187,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,29.5209,-0.097446,0.000000,0.816617
4344,72.472,640.00,580.18,-0.089665,-0.003809,0.058521,0.229921,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,29.5209,-0.098653,0.000000,0.816617
4350,72.573,640.00,572.29,-0.090937,-0.014853,0.063990,0.228861,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,29.5209,-0.103472,0.000000,0.816617
4356,72.673,640.00,571.33,-0.073852,-0.033452,0.066493,0.230248,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,29.5209,-0.097168,0.000000,0.816617
4362,72.773,640.00,566.24,-0.057062,-0.058183,0.067400,0.231114,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,29.5209,-0.093231,0.000000,0.816617
4368,72.873,640.00,568.84,-0.043113,-0.068080,0.066462,0.232654,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,29.5209,-0.086234,0.000000,0.816617
4374,72.973,640.00,570.14,-0.049887,-0.059272,0.066240,0.232214,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,29.5209,-0.088232,0.000000,0.816617
4380,73.073,640.00,570.20,-0.052453,-0.056605,0.066306,0.231996,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,29.5209,-0.089222,0.000000,0.816617
4386,73.173,640.00,573.52,-0.060171,-0.043697,0.066643,0.231716,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,29.5209,-0.090493,0.000000,0.816617
4392,73.273,640.00,572.85,-0.053644,-0.051271,0.066374,0.232210,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,29.5209,-0.088248,0.000000,0.816617
4398,73.373,640.00,575.31,-0.054894,-0.046179,0.065989,0.232396,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,29.5209,-0.087404,0.000000,0.816617
4404,73.473,640.00,578.36,-0.049489,-0.046823,0.064841,0.233239,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,29.5209,-0.083576,0.000000,0.816617
4410,73.573,640.00,575.59,-0.043677,-0.056971,0.063830,0.233416,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,29.5209,-0.082768,0.000000,0.816617
4416,73.674,640.00,576.99,-0.039010,-0.059438,0.062503,0.233996,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,29.5209,-0.080132,0.000000,0.816617
4422,73.774,640.00,572.88,-0.045082,-0.059797,0.062612,0.232967,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,29.5209,-0.084811,0.000000,0.816617
4428,73.874,640.00,571.78,-0.054870,-0.051716,0.063717,0.231974,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,29.5209,-0.089324,0.000000,0.816617
4434,73.974,640.00,570.84,-0.048202,-0.059863,0.064024,0.232447,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,29.5209,-0.087175,0.000000,0.816617
4440,74.074,640.00,572.96,-0.052521,-0.052231,0.063433,0.233232,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.6030,-0.087742,0.000000,0.765552
4446,74.174,640.00,572.77,-0.048657,-0.056386,0.062694,0.233535,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.6030,-0.086299,0.000000,0.765552
4452,74.274,640.00,575.82,-0.055137,-0.045139,0.062363,0.233341,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.6030,-0.087222,0.000000,0.765552
4458,74.374,640.00,578.61,-0.056022,-0.039900,0.061870,0.233586,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.6030,-0.086053,0.000000,0.765552
4464,74.474,640.00,584.87,-0.053100,-0.033037,0.060520,0.234549,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.6030,-0.081459,0.000000,0.765552
4470,74.575,640.00,584.74,-0.053300,-0.033042,0.059581,0.234518,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.6030,-0.081611,0.000000,0.765552
4476,74.675,640.00,585.99,-0.058794,-0.025590,0.059233,0.234200,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.6030,-0.083123,0.000000,0.765552
4482,74.775,640.00,587.83,-0.058190,-0.023333,0.058712,0.234461,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.6030,-0.081880,0.000000,0.765552
4488,74.875,640.00,590.92,-0.080246,0.003551,0.059884,0.232966,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.6030,-0.089013,0.000000,0.765552
4494,74.975,640.00,594.70,-0.095944,0.025170,0.061639,0.232084,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.6030,-0.093220,0.000000,0.765552
4500,75.075,640.00,597.27,-0.095911,0.029141,0.062596,0.232380,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.6030,-0.091805,0.000000,0.765552
4506,75.175,640.00,598.44,-0.104765,0.039827,0.063914,0.231772,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.6030,-0.094705,0.000000,0.765552
4512,75.275,640.00,601.06,-0.110503,0.049666,0.065050,0.231592,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.6030,-0.095565,0.000000,0.765552
4518,75.375,640.00,602.21,-0.112674,0.053634,0.065919,0.231542,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.6030,-0.095805,0.000000,0.765552
4524,75.475,640.00,602.18,-0.111541,0.052445,0.066451,0.231632,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.6030,-0.095371,0.000000,0.765552
4530,75.576,640.00,599.71,-0.102038,0.039083,0.066303,0.232146,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.6030,-0.092920,0.000000,0.765552
4536,75.676,640.00,601.37,-0.101538,0.041176,0.065956,0.232378,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.6030,-0.091813,0.000000,0.765552
4542,75.776,640.00,601.53,-0.089131,0.029020,0.064611,0.233437,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.6030,-0.086762,0.000000,0.765552
4548,75.876,640.00,603.70,-0.089466,0.032750,0.063415,0.233658,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.6030,-0.085708,0.000000,0.765552
4554,75.976,640.00,604.18,-0.093192,0.037222,0.062820,0.233401,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.6030,-0.086937,0.000000,0.765552
4560,76.076,640.00,601.52,-0.086302,0.026179,0.061451,0.234311,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5117,-0.085634,0.000000,0.728955
4566,76.176,640.00,602.67,-0.089933,0.031603,0.060638,0.234144,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5117,-0.086460,0.000000,0.728955
4572,76.276,640.00,606.06,-0.088449,0.035420,0.059540,0.234639,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5117,-0.084011,0.000000,0.728955
4578,76.376,640.00,608.28,-0.089004,0.039446,0.058542,0.234840,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5117,-0.083017,0.000000,0.728955
4584,76.476,640.00,607.95,-0.078290,0.028208,0.056966,0.235669,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5117,-0.078916,0.000000,0.728955
4590,76.576,640.00,606.89,-0.069661,0.017933,0.055230,0.236251,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5117,-0.076040,0.000000,0.728955
4596,76.677,640.00,609.30,-0.081925,0.033961,0.054730,0.235525,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5117,-0.079628,0.000000,0.728955
4602,76.777,640.00,605.33,-0.078719,0.024544,0.054557,0.235345,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5117,-0.080520,0.000000,0.728955
4608,76.877,640.00,604.90,-0.086871,0.032029,0.055163,0.234638,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5117,-0.084014,0.000000,0.728955
4614,76.977,640.00,604.92,-0.089619,0.034805,0.055827,0.234418,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5117,-0.085104,0.000000,0.728955
4620,77.077,640.00,608.89,-0.093022,0.044412,0.056135,0.234582,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5117,-0.084293,0.000000,0.728955
4626,77.177,640.00,605.53,-0.075367,0.021516,0.055265,0.235639,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5117,-0.079066,0.000000,0.728955
4632,77.277,640.00,607.05,-0.075526,0.024045,0.054478,0.235794,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5117,-0.078300,0.000000,0.728955
4638,77.377,640.00,612.43,-0.079023,0.035949,0.053588,0.236106,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5117,-0.076756,0.000000,0.728955
4644,77.477,640.00,613.79,-0.085830,0.044879,0.053362,0.235706,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5117,-0.078736,0.000000,0.728955
4650,77.578,640.00,614.07,-0.083058,0.042537,0.052935,0.235960,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5117,-0.077476,0.000000,0.728955
4656,77.678,640.00,609.79,-0.094515,0.047306,0.054076,0.234560,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5117,-0.084400,0.000000,0.728955
4662,77.778,640.00,606.87,-0.088003,0.036242,0.054685,0.234765,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5117,-0.083388,0.000000,0.728955
4668,77.878,640.00,601.33,-0.080400,0.019986,0.055122,0.234767,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5117,-0.083376,0.000000,0.728955
4674,77.978,640.00,600.65,-0.086399,0.024907,0.056017,0.234206,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5117,-0.086153,0.000000,0.728955
4680,78.078,640.00,597.43,-0.083397,0.016882,0.056802,0.234069,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5878,-0.086710,0.000000,0.730286
4686,78.178,640.00,602.55,-0.084224,0.025705,0.056850,0.234569,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5878,-0.084242,0.000000,0.730286
4692,78.278,640.00,604.76,-0.086744,0.031688,0.056842,0.234611,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5878,-0.084038,0.000000,0.730286
4698,78.378,640.00,601.19,-0.059616,-0.001023,0.054974,0.236412,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5878,-0.075141,0.000000,0.730286
4704,78.478,640.00,605.32,-0.056133,0.001939,0.052865,0.237151,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5878,-0.071492,0.000000,0.730286
4710,78.579,640.00,601.19,-0.056366,-0.004276,0.051838,0.236675,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5878,-0.073842,0.000000,0.730286
4716,78.679,640.00,598.28,-0.049951,-0.015241,0.050895,0.236873,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5878,-0.072869,0.000000,0.730286
4722,78.779,640.00,597.23,-0.052165,-0.014658,0.050521,0.236578,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5878,-0.074325,0.000000,0.730286
4728,78.879,640.00,594.99,-0.048475,-0.021849,0.050200,0.236628,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5878,-0.074075,0.000000,0.730286
4734,78.979,640.00,593.66,-0.041466,-0.030934,0.049533,0.237049,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5878,-0.071997,0.000000,0.730286
4740,79.079,640.00,591.69,-0.031544,-0.043942,0.048448,0.237634,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5878,-0.069108,0.000000,0.730286
4746,79.179,640.00,588.13,-0.023775,-0.057270,0.047424,0.237869,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5878,-0.067946,0.000000,0.730286
4752,79.279,640.00,585.04,-0.017324,-0.068554,0.046501,0.238049,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5878,-0.067058,0.000000,0.730286
4758,79.379,640.00,588.08,-0.027128,-0.053999,0.046308,0.237592,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5878,-0.069316,0.000000,0.730286
4764,79.479,640.00,588.23,-0.026732,-0.054151,0.046119,0.237641,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5878,-0.069073,0.000000,0.730286
4770,79.579,640.00,590.45,-0.022869,-0.054558,0.045406,0.238199,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5878,-0.066318,0.000000,0.730286
4776,79.680,640.00,592.92,-0.043943,-0.029623,0.046375,0.236766,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5878,-0.073396,0.000000,0.730286
4782,79.780,640.00,590.96,-0.048291,-0.028334,0.047660,0.236197,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5878,-0.076206,0.000000,0.730286
4788,79.880,640.00,591.83,-0.043873,-0.031394,0.048117,0.236651,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5878,-0.073964,0.000000,0.730286
4794,79.980,640.00,592.89,-0.042440,-0.031170,0.048204,0.236884,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,24.5878,-0.072811,0.000000,0.730286
4800,80.080,640.00,594.36,-0.039448,-0.031864,0.048284,0.236867,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.2670,-0.070809,0.000000,0.759672
4806,80.180,640.00,598.78,-0.023377,-0.041029,0.046436,0.238711,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.2670,-0.061964,0.000000,0.759672
4812,80.280,640.00,602.26,-0.007138,-0.051837,0.043295,0.240461,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.2670,-0.053568,0.000000,0.759672
4818,80.380,640.00,607.65,-0.009755,-0.040798,0.031173,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.2670,-0.051666,0.000000,0.759672
4824,80.480,640.00,610.43,-0.015263,-0.030940,0.022444,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.2670,-0.052347,0.000000,0.759672
4830,80.581,640.00,614.19,-0.028023,-0.012305,0.026415,0.240080,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.2670,-0.055395,0.000000,0.759672
4836,80.681,640.00,615.07,-0.041857,0.002904,0.030363,0.239027,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.2670,-0.060447,0.000000,0.759672
4842,80.781,640.00,613.59,-0.011682,-0.029584,0.021862,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.2670,-0.049187,0.000000,0.759672
4848,80.881,640.00,610.92,-0.017348,-0.028088,0.015740,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0033.jpg,33,50.10296250,14.39122278,310.69,26.2670,-0.052912,0.000000,0.759672
